Link,Huurprijs,Prijs details,Locatie,m2,Kamers,Specificaties,Interieur,Huurovereenkomst,Bouwjaar,Badkamers,Faciliteiten,Balkon,Tuin,Energie label,Opslag,Parkeren,Type parkeerplaats,Garage,Beschrijving,Verzoek,Tuin m2,Buurt,Stad,Gemiddelde WOZ,Punten oppervlakte,Punten verwarming,Punten sanitair,Punten buitenruimten,Punten energie,Punten parkeerruimten,Punten keuken,Punten WOZ,COROP,Punten,Punten WOZ max,Punten zonder CAP,Overige punten,Punten (checked),Redelijk
https://www.pararius.com/apartment-for-rent/helvoirt/3ba2e5c2/kastanjelaan,1250,"Includes: Internet, Service costs",5268 CA,51,2,,Furnished,Unlimited period,2024,1,,Present,Not present,A,Not present,Yes,Public,No,"Description
Super centrally located between Den Bosch, Tilburg, and Eindhoven. Available from October 15, 2024. Newly renovated and fully furnished, 1-bedroom apartment in a fantastic location in Helvoirt. The apartments are newly furnished and ready to move into. Perfectly and exclusively available for expats, international students and others who need temporary housing.
This apartment is located in the relaxed neighborhood of Helvoirt, where you will find the peace and quiet you need after a long day at work. The neighborhood offers all the necessary facilities and amenities for a comfortable lifestyle. You can park your car for free at the front of the building! Moreover, you have easy access to public transportation, so you can easily explore the city and surrounding areas.
Recently fully renovated and furnished with brand new furniture. Located on the first floor, it features modern details and high-end finishes. The open-plan living room is perfect for unwinding after a busy day, while the well-equipped kitchen makes preparing meals a breeze. The bedroom is fully furnished, allowing you to enjoy space and comfort for a good night's sleep.
Proximity to public transportation makes it easy for expats to travel both in and out of the city. This accessibility facilitates commuting, exploring other parts of the Netherlands or traveling abroad.
Apartment 51 m2 | €1250,- excluding service charges
Designed with expats in mind, this apartment offers a fully furnished home equipped with all the conveniences and luxuries you need. With contemporary furniture and tasteful decor, this space is ready for immediate occupancy for stays of up to six months.
Details:
Maximum 6 months. It is a perfect landing spot if you arrive in the Netherlands and are looking for a long-stay apartment.
This property is available for expats or foreign students not yet living in the Netherlands
Short stay of maximum 6 months.
Pets are not allowed
2 months deposit
Energy label A
Further information:
If you are interested please contact us by sending a message directly to begin your reservation.",FALSE,,Helvoirt,helvoirt,435000,47.8125,6,4,2,41,0,0,66.24633958,FALSE,155.94,55.12941706,167.0588396,7.5,163.44,
https://www.pararius.com/apartment-for-rent/den-bosch/91f027ec/gasthuisstraat,1395,Excludes: Service costs,5211 NP,56,3,Monumental building,Furnished,Temporary rental,2024,1,,Not present,Not present,A,Not present,No,,No,"Description
Nice apartment for rent in Den Bosch with 2 bedrooms in the Binnenstad centrum district.",FALSE,,Binnenstad centrum,den bosch,443000,52.5,9,4,-5,41,0,0,64.54460387,FALSE,156.29,54.79471928,166.0446039,7.5,163.79,
https://www.pararius.com/apartment-for-rent/tilburg/5b9372bd/rosmolenplein,1325,Excludes: Service costs,5014 ES,51,2,,Furnished,Temporary rental,2024,1,Lift,Present,Not present,A++,Not present,Yes,Public,No,"Description
Available from October 1, reservations open! Flat comes fully furnished, even new cutlery in the drawer! Newly renovated and fully furnished, 1-bedroom flat in a fantastic location in Tilburg. The flats are newly and luxuriously furnished and ready for you to move in. Perfectly and exclusively available for expats, international students or others looking for temporary residence.
The complex at Rosmolenplein has been transformed into a unique living experience, consisting of 8x one-bedroom flats and 2x two-bedroom flats. The beautiful building has the ideal location for you, with a quiet yet lively neighbourhood, and within a 5-minute commute from the city centre. Explore the many catering establishments or enjoy an afternoon of shopping in the shopping streets nearby.
The flats have been recently renovated with high-quality materials and are ready for you to move in. After the renovation, the flats have been carefully redecorated for optimal living comfort. From major furniture like a bed, wardrobes and sofas, to cutlery, sheets and towels, it will be a real hotel experience at a fraction of the cost!
The supermarket is around the corner, and the university and central station can both be reached in just under 10 minutes by bike. The Ringbaan-Oost motorway is just a short commute away, and the motorway can be reached in just under 10 minutes' drive.
Flat 51 m2 | €1,325 excluding service charges
The flat has a new bathroom, a new kitchen (with induction hob, extractor hood, fridge freezer, dishwasher and combi oven), a new bathroom, new furniture and new appliances. The flat is located on the first floor and gives access to a shared backyard where bicycles can be stored covered.
Details:
Rental period maximum 6 months, deposit 2 months
Perfect landing spot, after which you can look for a long-stay home
Attractive and authentic flat
Located in a quiet but lively neighbourhood, close to the city centre
Close to the university and public transport
Close to main roads and a 10-minute drive from the motorway
Energy label A++, low energy costs
Ready to move in, high quality finishing
No pets allowed
Further information:
If you are interested, please contact us by sending a message directly to start your reservation.",FALSE,,Besterd,tilburg,256000,47.8125,6,4,2,52,0,5.75,38.9196849,FALSE,156.48,38.9196849,156.4821849,4,160.48,
https://www.pararius.com/apartment-for-rent/tilburg/4fa17794/rosmolenplein,1325,Excludes: Service costs,5014 ES,51,2,,Furnished,Temporary rental,2024,1,Lift,Present,Not present,A++,Not present,Yes,Public,No,"Description
Available from October 1, reservations open! Flat comes fully furnished, even new cutlery in the drawer! Newly renovated and fully furnished, 1-bedroom flat in a fantastic location in Tilburg. The flats are newly and luxuriously furnished and ready for you to move in. Perfectly and exclusively available for expats, international students or others looking for temporary residence.
The complex at Rosmolenplein has been transformed into a unique living experience, consisting of 8x one-bedroom flats and 2x two-bedroom flats. The beautiful building has the ideal location for you, with a quiet yet lively neighbourhood, and within a 5-minute commute from the city centre. Explore the many catering establishments or enjoy an afternoon of shopping in the shopping streets nearby.
The flats have been recently renovated with high-quality materials and are ready for you to move in. After the renovation, the flats have been carefully redecorated for optimal living comfort. From major furniture like a bed, wardrobes and sofas, to cutlery, sheets and towels, it will be a real hotel experience at a fraction of the cost!
The supermarket is around the corner, and the university and central station can both be reached in just under 10 minutes by bike. The Ringbaan-Oost motorway is just a short commute away, and the motorway can be reached in just under 10 minutes' drive.
Flat 51 m2 | €1,325 excluding service charges
The flat has a new bathroom, a new kitchen (with induction hob, extractor hood, fridge freezer, dishwasher and combi oven), a new bathroom, new furniture and new appliances. The flat is located on the first floor and gives access to a shared backyard where bicycles can be stored covered.
Details:
Rental period maximum 6 months, deposit 2 months
Perfect landing spot, after which you can look for a long-stay home
Attractive and authentic flat
Located in a quiet but lively neighbourhood, close to the city centre
Close to the university and public transport
Close to main roads and a 10-minute drive from the motorway
Energy label A++, low energy costs
Ready to move in, high quality finishing
No pets allowed
Further information:
If you are interested, please contact us by sending a message directly to start your reservation.",FALSE,,Besterd,tilburg,256000,47.8125,6,4,2,52,0,5.75,38.9196849,FALSE,156.48,38.9196849,156.4821849,4,160.48,
https://www.pararius.com/apartment-for-rent/deventer/d866428d/nieuwe-markt,1260,Excludes: Service costs,7411 PB,75,2,,,Unlimited period,1900,1,Bath,Present,Not present,A,Not present,No,,No,"Description
Beautiful apartment with balcony for rent in Deventer with 1 bedroom in the Centrum district.",FALSE,,Centrum,deventer,272000,70.3125,6,4,2,41,0,0,33.83697234,FALSE,157.15,33.83697234,157.1494723,6,163.15,
https://www.pararius.com/apartment-for-rent/houten/149ceccd/kokermolen,1250,,3994 DG,65,3,,,,2024,1,,,Not present,,,,,Yes,"Description
Beautiful apartment for rent in Houten with 2 bedrooms in the Molens district.",FALSE,,Molens,houten,317000,60.9375,9,4,0,41,0,0,42.29660732,FALSE,157.23,42.29660732,157.2341073,,157.23,
https://www.pararius.com/apartment-for-rent/eindhoven/3e1a29a5/otterstraat,1350,,5622 AL,69,3,,,,2022,1,"Lift
Mechanical ventilation",Present,Not present,A,,Yes,,,"Description
Beautiful apartment with balcony for rent in Eindhoven with 2 bedrooms in the Kronehoef district.",FALSE,,Kronehoef,eindhoven,278000,64.6875,9,4,2,41,0,0,36.59382318,FALSE,157.28,36.59382318,157.2813232,,157.28,
https://www.pararius.com/apartment-for-rent/tilburg/28f60671/rosmolenplein,1325,Excludes: Service costs,5014 ES,51,2,,Furnished,Temporary rental,2015,1,Lift,Present,Not present,A++,Not present,Yes,Public,No,"Description
Available from November 1, reservations open! Flat comes fully furnished, even new cutlery in the drawer! Newly renovated and fully furnished, 1-bedroom flat in a fantastic location in Tilburg. The flats are newly and luxuriously furnished and ready for you to move in. Perfectly and exclusively available for expats, international students or others looking for temporary residence.
The complex at Rosmolenplein has been transformed into a unique living experience, consisting of 8x one-bedroom flats and 2x two-bedroom flats. The beautiful building has the ideal location for you, with a quiet yet lively neighbourhood, and within a 5-minute commute from the city centre. Explore the many catering establishments or enjoy an afternoon of shopping in the shopping streets nearby.
The flats have been recently renovated with high-quality materials and are ready for you to move in. After the renovation, the flats have been carefully redecorated for optimal living comfort. From major furniture like a bed, wardrobes and sofas, to cutlery, sheets and towels, it will be a real hotel experience at a fraction of the cost!
The supermarket is around the corner, and the university and central station can both be reached in just under 10 minutes by bike. The Ringbaan-Oost motorway is just a short commute away, and the motorway can be reached in just under 10 minutes' drive.
Flat 51 m2 | €1,325 excluding service charges
The flat has a new bathroom, a new kitchen (with induction hob, extractor hood, fridge freezer, dishwasher and combi oven), a new bathroom, new furniture and new appliances. The flat is located on the first floor and gives access to a shared backyard where bicycles can be stored covered.
Details:
Rental period maximum 6 months, deposit 2 months
Perfect landing spot, after which you can look for a long-stay home
Attractive and authentic flat
Located in a quiet but lively neighbourhood, close to the city centre
Close to the university and public transport
Close to main roads and a 10-minute drive from the motorway
Energy label A++, low energy costs
Ready to move in, high quality finishing
No pets allowed
Further information:
If you are interested, please contact us by sending a message directly to start your reservation.",FALSE,,Besterd,tilburg,256000,47.8125,6,4,2,52,0,5.75,38.9196849,FALSE,157.56,40,156.4821849,4,161.56,
https://www.pararius.com/apartment-for-rent/breda/0fe10285/hertzogstraat,1400,,4818 BL,72,3,,Furnished,,1955,1,,Present,Not present,D,,,,No,"Description
In a nice and conveniently located residential area Sportpark (Breda-South), ready to move in cozy furnished 3-room apartment with unobstructed views, two balconies and a storage room in the basement. The apartment is conveniently located to the city center, schools, stores and sports facilities and various roads.
LOCATION AND SURROUNDINGS;
The Hertzogstraat is located in the popular neighborhood Sportpark. In the immediate vicinity are the stores of “Het Valkeniersplein” and shopping center “De Burcht”, as well as a variety of schools and the “Ginnekenmarkt” with restaurants located. The center of Breda can be reached quickly. The connection to the various roads (A16 and A27) is excellent.
GROUND FLOOR;
CENTRAL HALLWAY / ENTRANCE;
Equipped with doorbells, mailboxes and staircase which provides access to the various apartments and the basement with storage. The rentable 3-room apartment is located on the second floor and the layout is as follows;
SECOND FLOOR;
The hallway / entrance provides access to the living room which is spacious and tastefully decorated and finished. The living room has lots of light through the large windows and provides access to balcony 1 and 2. Balcony 1 is approx. 6.15 x 0.94 m, located on the emergency west. Balcony 2 is approx. 3.24 x 0.94 m, located on the southeast. The kitchen is equipped with a corner kitchen unit with various upper and lower cabinets. The appliances include a 4 burner gas hob, refrigerator, freezer, dishwasher and hood. The kitchen is also equipped with connections for washing equipment and has access to balcony 1.
The bathroom is fully tiled and equipped with a sink and shower. The toilet is separate.
Bedroom 1 is approximately 3.43 x 2.85 m, located at the front of the apartment and finished with a laminate floor. Through a wicket door there is access to balcony 2. Bedroom 2 approx. 3.07 x 2.62 m, located at the rear of the apartment and finished with laminate flooring. Through a wicket door there is access to balcony 1.
PARTICULARS:
- Move-in ready apartment in an attractive location
- Ample free parking in front of the door
- Immediately available
- Contribution service costs € 50, - p.m.
- Deposit two months rent",FALSE,,Sportpark,breda,495000,67.5,9,8,2,14,0,2.25,64.02183406,FALSE,157.78,55.03470524,166.7718341,,157.78,
https://www.pararius.com/apartment-for-rent/helmond/6bdcf825/oostende,1368,,5701 SM,72,3,,,,2023,1,"Lift
Mechanical ventilation
Toilet",Present,Not present,A++,,Yes,,,"Description
Beautiful apartment with balcony for rent in Helmond with 2 bedrooms in the Centrum district.",FALSE,,Centrum,helmond,188000,67.5,9,4,2,52,0,0,23.40223193,FALSE,157.9,23.40223193,157.9022319,7.5,165.4,
https://www.pararius.com/apartment-for-rent/ede/84a9b5e4/oude-kerkplein,1350,,6711 AZ,73,3,,Shell,,2010,1,,Present,,A,Present,,,,"Description
Attractive living in the heart of the city of Ede! The tranquility of the church and the conviviality of the shops.
Available from 1-12-2024!
This is a spacious three-room apartment built in 2010 with a living space of approximately 73m², located on the third floor.
It is divided into a very spacious living room with a wood-look vinyl floor and an open kitchen. The patio doors at the rear of the living room provide access to a balcony. The apartment has 2 nice sized bedrooms, a bathroom, a separate toilet room and a storage/laundry room.
There is also a closed private garage with a closed storage room and a private, spacious parking space for each apartment. The parking spaces are located in the exclusive parking garage under the residential block.
Extra information:
• Rental subject to owner's approval.
• The deposit is: €2,700.
• Pets are not allowed
• Rental price includes private parking space
• Income requirement: at least 3 x the basic monthly rent in gross fixed income for 1 person and 4 x the basic monthly rent for 2 people (couple, no home sharers)
Entrepreneurs must be able to submit annual figures for the last 3 years.
Through Huurcheck Nederland, the creditworthiness of the future tenant(s) is screened using credit checks from, among others, BKR, EDR, Focum and IDcheck
No rights or claims can be derived from imperfections in the data stated above.
******",FALSE,,Centrum Ede,ede,266000,68.4375,9,4,2,41,0,0,33.91194592,FALSE,158.35,33.91194592,158.3494459,16.5,174.85,
https://www.pararius.com/apartment-for-rent/rotterdam/76a7b421/gouwstraat,1195,Excludes: Service costs,3082 BD,74,4,,Upholstered,Unlimited period,1927,1,,Not present,"Present (6 m², located on the south-west)",A,Not present,No,,No,"Description
Beautiful apartment with garden for rent in Rotterdam with 1 bedroom in the Oud Charlois district.",FALSE,6,Oud Charlois,rotterdam,220000,69.375,12,4,4.1,41,0,0,27.98241473,FALSE,158.46,27.98241473,158.4574147,6.5,164.96,
https://www.pararius.com/apartment-for-rent/breda/149d5920/haagdijk,1275,,4811 TW,70,3,,Upholstered,,2010,1,Lift,,Not present,A,,,,No,"Description
If interested please respond by email only. Viewings are scheduled for Wednesday morning, 28-08-2024.
Unique loft-3 room apartment in the center of Breda.
The apartment complex ""Hip Haagdijk"" to which the apartment belongs, has its own enclosed parking basement, two enclosed communal bicycle storage areas and a common courtyard garden with garden furniture and BBQ. Residents can use the parking facilities at their complex using their internal reservation system. The city center of Breda with the Port and Grote Markt is a few minutes' walk away. The bright apartment is therefore ideally suited for people who like living in style. A large supermarket and many other amenities are just steps away. The station and the roads are also easily accessible.
Layout;
Ground floor:
General entrance with bellentableau, mailboxes and access to the stairwell, the spacious elevator, the car park and bicycle storage, as well as the door to the common garden.
First floor apartment:
Hall / entrance with mountain view, access to all rooms, storage cabinet with washing machine equipment, mechanical ventilation unit and central heating boiler. The living room (approx. 30m²) is a very nice and light space partly due to the high ceilings (3.30m) and the imposing high windows. The oak flooring and the smoothly stuck walls and ceilings make this space a beautiful whole. From the living room there is access to the half open kitchen.
The kitchen (approx. 6m²) consists of a modern high gloss white kitchen unit in corner arrangement. The kitchen has a nice composite worktop and various Zanussi appliances including a fridge, freezer, oven and combi microwave, 5 burner gas cooker, stainless steel extractor hood (recirculation), dishwasher and a close-in boiler. There is ample storage space in the various drawers, lower and upper cupboards.
Bedroom 1 is 10m2, Bedroom is own a practical built-in space (approx. 6m²) can be taken into use as desired. This room could act as a walk-in closet or guest room.
The bathroom is largely tiled and modernly furnished with a double sink with sink, shower cubicle with regular rain shower and design radiator.
Specialties:
- Exclusive living in the center
- Private parking place in underground basement
- High ceilings with high window frames
- Modern kitchen and bathroom
- Servcice cost € 45,- p.m.
- Deposit 2 months rent",FALSE,,Schorsmolen,breda,241000,65.625,9,8,0,41,0,4,31.03431067,FALSE,158.66,31.03431067,158.6593107,2,160.66,
https://www.pararius.com/apartment-for-rent/hendrik-ido-ambacht/0e5471a2/jan-van-der-heydenstraat,1400,,3341 BJ,66,2,,,,2009,1,,Not present,Not present,A+,Present,Yes,Public,No,"Description
Beautiful apartment for rent in Hendrik-Ido-Ambacht with 1 bedroom in the Oostendam district.",FALSE,,Oostendam,hendrik ido ambacht,335000,61.875,6,4,-5,47,0,0,45.16488024,FALSE,159.04,45.16488024,159.0398802,7.5,166.54,
https://www.pararius.com/apartment-for-rent/roermond/e2925b01/willem-ii-singel,1250,Excludes: Service costs,6041 HS,104,3,"Monumental building, Protected townscape",Furnished,Unlimited period,1926,1,,Not present,Not present,C,Not present,No,,No,"Description
For Rent: Charming Ground-Floor Apartment on the Popular Willem II Singel 16a, Roermond
Looking for a comfortable apartment in the heart of Roermond? This charming 4-room ground-floor apartment on the Willem II Singel offers the perfect combination of peace, space, and proximity to all amenities. Located within walking distance of the city center, the train station, and the Designer Outlet, this apartment is an excellent choice for those who enjoy vibrant city life.
Layout of the apartment:
Living Room: Spacious and bright living area of approximately 39 m²
Kitchen: Separate kitchen with modern induction cooktop and exhaust system
Bedroom: Generous bedroom of approximately 14 m²
Bathroom: Large walk-in shower, washbasin, and separate toilet
Details:
Rent: €980 per month, excluding utilities (gas/water/electricity), TV, and internet
Service costs and furnished living: €270 (total rent: €1,250)
Rental period: Minimum of 12 months, with the option for an indefinite contract afterward
Deposit: One month’s rent
Available: December 1
Are you interested in this ground-floor apartment with every convenience within reach? Contact us quickly for more information or to schedule a viewing.
Note: Live in one of Roermond’s most desirable locations – act fast!",FALSE,,Binnenstad,roermond,252000,97.5,9,8,-5,22,0,0,27.58112193,FALSE,159.08,27.58112193,159.0811219,,159.08,TRUE
https://www.pararius.com/apartment-for-rent/eindhoven/5520a861/stratumsedijk,1335,Excludes: Service costs,5614 HP,80,3,,Shell,Unlimited period,1983,1,Lift,Present,Not present,C,Not present,Yes,Public,No,"Description
Very spacious 3-room apartment with balcony and storage located on the ground floor, with the possibility to rent a parking spot at the back of the complex.
The complex is located in the Centre and therefore close to various shops, parks and the Park Theater.
Lay out:
Central entrance with mailboxes, elevator and staircase.
Storages and parking.
Apartment, entrance, restroom, storage and access to the living room and 2 bedrooms.
Kitchen with no equipment.
Balcony with a nice view!
Bathroom with shower, wash basin and connection for the laundry equipment.
One master bedroom and one smaller bedroom (12m2 and 6 m2).
Additional information:
Rental price is excluding gas, water, eletrcity and Internet
Rental price is including servicecosts
The apartment will be bare from the inside (no floors, no window decoration etc etc).
The kitchen has no suppliances, only a counter top and counter cabinets
Parking place is mandatory
Minimum rental period is 12 calender months
Floor and stuff of current tenant can be bought
Deposit is € 2450,-",FALSE,,Joriskwartier,eindhoven,352000,75,9,8,2,22,0,0,43.2139738,FALSE,159.21,43.2139738,159.2139738,0.75,159.96,FALSE
https://www.pararius.com/apartment-for-rent/gennep/21ad1652/zandstraat,1400,Excludes: Service costs,6591 DA,70,2,,Upholstered,Unlimited period,1910,1,"Intercom
Awnings
Sewer connection
Storage space",Present,Not present,A,Present,No,,No,"Description
Available from November 16, 2024: Luxurious and spacious two-room apartment located in the Old City Center of Gennep.
The apartment is located on the first floor of the old post office of Gennep and has been completely renovated. The apartment has a living area of approximately 70 square meters, a roof terrace / balcony and a private storage room at the rear of the building.
The apartment also has a bathroom with shower and sink. There is also a separate toilet. The kitchen is equipped with good built-in appliances and the finish is very luxurious. Registration with the municipality is possible.
The basic rent is EUR 1.400,-. The service costs (cleaning, energy of common area, and window cleaner) are EUR 40,- per month.
Conditions:
working person or couple
demonstrable (fixed) income
pets not allowed
smoking not allowed
deposit: EUR 2,880,-
The rent is excluding gas/water/electricity/tv/internet/local taxes.
If interested, please contact us by e-mail.",FALSE,,Midden,gennep,282000,65.625,6,8,2,41,0,0,36.59201497,FALSE,159.22,36.59201497,159.217015,3.5,162.72,FALSE
https://www.pararius.com/apartment-for-rent/den-bosch/a4aa8de7/clarastraat,1400,Excludes: Service costs,5211 LB,53,2,,Furnished,Unlimited period,2024,1,Lift,Not present,Not present,A+,Not present,Yes,Public,No,"Description
Available from october, there are only a few left! Newly renovated and fully furnished, 1-bedroom apartment in a fantastic location in Den Bosch. The apartments are newly furnished and ready to move into. Perfectly and exclusively available for expats, international students and others in need of temporary housing.
Nestled in the bustling city center, everything you could possibly need is right on your doorstep. With an array of restaurants, cafes and stores nearby, entertainment and amenities are always at your fingertips. Plus, you have easy access to public transportation, making it easy to explore the city and surrounding areas.
Recently fully renovated and furnished with brand new furniture. Located on the first floor, it features modern details and high-end finishes. The open-plan living room is perfect for unwinding after a busy day, while the well-equipped kitchen makes preparing meals a breeze. The bedroom is on a split level, allowing you to enjoy spacious and comfortable accommodations for a good night's sleep.
Proximity to public transportation makes it easy for expats to travel both in and out of the city. This accessibility facilitates commuting, exploring other parts of the Netherlands or traveling abroad.
Apartment 53 m2 | €1,400 excluding service charges
Designed with expats in mind, this apartment offers a fully furnished home equipped with all the conveniences and luxuries you need. With contemporary furniture and tasteful decor, this space is ready for immediate occupancy for stays of up to six months.
Details:
Maximum 6 months. It is a perfect landing spot if you arrive in the Netherlands and are looking for a long-stay apartment.
This property is available for expats or foreign students not yet living in the Netherlands
Short stay of maximum 6 months.
Pets are not allowed
2 months deposit
Energy label A+
Further information:
If you are interested please contact us by sending a message directly to begin your reservation.",FALSE,,Binnenstad oost,den bosch,488000,49.6875,6,4,-5,47,0,0,73.20762956,FALSE,159.4,57.71539276,174.8951296,,159.4,
https://www.pararius.com/house-for-rent/assen/f8624df4/kerspellaan,1250,Excludes: Service costs,9406 LW,87,4,,Furnished,Unlimited period,1965,1,"Cable TV
Awnings
Sewer connection
Shower
Storage space",Not present,"Present (51 m², located on the south-east)",C,Present,Yes,Public,No,"Description
Available from the end of September: neatly maintained family home fitted with solar panels in furnished condition
This ideal furnished family home has 3 bedrooms and is located on a quiet street in the popular residential area of Noorderpark. Facilities are nearby, with the Nobellaan shopping center less than 5 minutes by bike. In addition, the highways and the center of Assen are easily accessible.
LAYOUT OF THE HOME
Ground floor: hall/entrance with meter cupboard, stair cupboard, stairs to the first floor and the toilet. Doorzon living room that gives access to the backyard and closed kitchen with door to the backyard with a patio cover.
First floor: landing, 3 bedrooms and bathroom with sink and shower. The spacious attic is accessible via a loft ladder.
OUTSIDE
The deep and sunny backyard is located on the southeast and therefore has many hours of sunshine. There is a (bicycle) shed at the back of the garden, the garden can be reached via the back. There is plenty of parking in front of the door.
SPECIAL FEATURES
* This is an excellently maintained, neat home.
* Home is fitted with 7 solar panels
* The living room is a typical sun room. Thanks to the many windows, this is a bright place in the house. The backyard can also be reached from the living room.
* The attic can be reached via a loft ladder and offers plenty of storage space.
RENTAL CONDITIONS
- Rental price in furnished condition: €1,250 per month excluding gas / water / electricity and internet
- Acceptance: from the end of September, exact date in consultation
- Rental agreement for an indefinite period
- Deposit: 2 months basic rent
- Pets in consultation
- Non-smoking apartment.
- Income requirement: €3,000 net per month joint income.
- Viewings: planning in consultation.
- Please only respond in writing via the website on which the advertisement has been placed.",FALSE,51,Luchiesland Noord,assen,177000,81.5625,12,8,15,22,0,0,20.88420419,FALSE,159.45,20.88420419,159.4467042,1.75,161.2,
https://www.pararius.com/house-for-rent/sittard/12713618/lupinestraat,1275,Excludes: Service costs,6135 GS,106,4,,Furnished,Unlimited period,1949,1,,Not present,Present (8 m²),D,Not present,Yes,Public,No,"Description
Charming house with garden for rent in Sittard with 3 bedrooms in the Limbrichterveld district.",FALSE,8,Limbrichterveld,sittard,246000,99.375,12,4,4.8,14,0,0,26.13430007,FALSE,160.31,26.13430007,160.3093001,11.5,171.81,
https://www.pararius.com/house-for-rent/vlissingen/86a549a7/sandenburg,1295,,4385 GC,93,4,,,,1977,1,"Cable TV
Mechanical ventilation",Not present,"Present (61 m², located on the south)",C,Present,Yes,Public,No,"Description
Lovely house with garden for rent in Vlissingen with 3 bedrooms in the Bossenburgh - Weyevliet district.",FALSE,61,Bossenburgh - Weyevliet,vlissingen,176000,87.1875,12,4,15,22,0,0,20.26407475,FALSE,160.45,20.26407475,160.4515748,,160.45,
https://www.pararius.com/apartment-for-rent/tilburg/1b12e50f/hoefstraat,1375,Excludes: Service costs,5014 NJ,51,2,,Furnished,Unlimited period,2024,1,,Not present,Present,A+++,Not present,No,,No,"Description
Available from September 1, reservations open! Newly renovated and fully furnished 2-room apartment in a fantastic location in Tilburg. The apartments are new and luxuriously furnished and ready for you to move in. Perfectly and exclusively available for expats, international students or others looking for temporary residence.
The complex on the Hoefstraat has been transformed into a unique living experience, consisting of 5 one-bedroom apartments and 1 two-bedroom apartment. The beautiful building has the ideal location for you, with a quiet but lively neighborhood, and within a 5-minute commute from the city center. Explore the many catering establishments or enjoy an afternoon of shopping in the shopping streets nearby.
The apartments have been recently renovated with high-quality materials and are ready for you to move in. After the renovation, the apartments have been carefully redecorated for optimal living comfort. From great furniture like a bed, cabinets and sofas, to cutlery, sheets and towels, it will be a real hotel experience at a fraction of the cost!
The supermarket is around the corner, and the university and central station can both be reached in just under 10 minutes by bike. The Ringbaan-Noord arterial road is just a short commute away, and the highway can be reached in just under a 10-minute drive.
Apartment 51 m2 | €1,375 exclusive.
The apartment has a new bathroom (with new washing machine), a new kitchen (with induction hob, extractor hood, fridge freezer, dishwasher and combination oven), a new bathroom, new furniture and new appliances. The apartment is located on the second floor and gives access to a shared backyard where bicycles can be stored covered.
Details:
Rental period between 1-12 months (exchange period is possible! ), deposit 2 months
Attractive and authentic apartment
Located in a quiet but lively neighborhood, close to the city center
Close to the university and public transport
Close to highways and a 10 minute drive from the highway
Energy label A++, low energy costs
Ready to move in, high quality finishing
Pets not allowed
Smoking not allowed inside, possible in backyard terrace
Further information:
If you are interested please contact us by sending a message directly to start your reservation.",FALSE,,Hoefstraat Noord,tilburg,261000,47.8125,6,4,2,57,0,5.75,39.34780375,FALSE,161.91,39.34780375,161.9103038,4,165.91,FALSE
https://www.pararius.com/apartment-for-rent/tilburg/16f5acce/korvelplein,1175,Excludes: Service costs,5025 JN,64,2,,Furnished,Unlimited period,2024,1,,Not present,Present,A++,Not present,Yes,Public,No,"Description
Available starting 15th of August, reservations open! Newly renovated and fully furnished, 1-bedroom apartment in a fantastic location in Tilburg. The apartments are newly and luxuriously furnished and will be ready for you to move in. Perfect and exclusively available for expats, international students, or others looking for temporary stay.
The complex at the Korvelplein has been transformed into an unique living experience, consisting of 15x one-bedroom apartments and 3x two-bedroom apartment. The beautiful building has the ideal location for you, with a calm but lively neighborhood, and within a 5-minute commute from the city center. Discover the many catering establishments, or enjoy an afternoon of shopping in the shopping streets nearby.
The apartments have been recently renovated using high-quality materials and will be ready for you to move in. After the renovation, the apartments have been carefully newly furnished to provide optimal living comfort. From large furniture like a bed, cabinets, and couches, to cutlery, bedsheets, and towels, it will be a true hotel experience for a fraction of the cost!
The supermarket is around the corner, and the university and central station can both be reached by a slight 10-minute bike ride. The arterial road Ringbaan-Zuid is only a small commute away, and the highway can be reached within a slight 10-minute ride.
Apartment 64 m2 | €1.175 excluding service charges
The apartment has a new bathroom, a new kitchen (with induction hob, extractor hood, fridge freezer, dishwasher, and combination oven), a new bathroom, new furniture, and new appliances. The apartment is located on the first floor and gives access to a shared backyard garden where bicycles can be stored covered.
Specialties:
Rental period maximum 6 months (exchange period is possible! ), security deposit 2 months
Perfect landing spot, after which you can look for long-stay housing
Attractive and authentic apartment
Located in a calm but alive neighborhood, with close proximity to the city center
Close to the University and public transport
Close to artery roads and a small 10-minute drive from the highway
Energy label A++, low energy cost
Ready to move in, high-quality finishing
No pets allowed
Further information:
If you are interested do reach out to us by sending a message directly to start with your reservation.",FALSE,,Uitvindersbuurt,tilburg,237000,60,6,4,2,52,0,5.75,32.17085153,FALSE,161.92,32.17085153,161.9208515,4,165.92,
